SaleID,AgentKey,CloseDateKey,ListDateKey,CommunityKey,PropertyTypeKey,SideKey,LeadSourceKey,FinancingKey,BuyerProfileKey,PriceBandKey,ListPrice,SalePrice,PriceVsList,DaysOnMarket,SquareFeet,Bedrooms,Bathrooms,YearBuilt,LotSquareFeet,CommissionRate,GrossCommission,AgentNetCommission,SellerConcession,MapX,MapY
1340,1,20030511,20030322,5,1,2,1,2,1,3,494500,508500,14000,50,1830,2,2,1972,5750,0.028,14238,12102,0,553,443.1
1341,1,20030427,20030326,1,1,1,8,1,5,2,313500,315500,2000,32,1740,3,2.5,1969,7350,0.0235,7414,6302,0,262.3,465.9
1342,1,20031026,20030910,1,1,2,7,2,1,2,336500,349500,13000,46,1400,3,2.5,1979,6150,0.0245,8563,7279,0,252.8,451.6
1343,1,20030423,20030310,2,1,1,1,1,5,3,505000,523000,18000,44,2160,4,3.5,2003,5400,0.0245,12814,10892,4500,241.3,414.4
1344,1,20031220,20031118,1,1,2,2,2,1,2,373000,370000,-3000,32,1430,2,2,1979,6000,0.0225,8325,7076,0,262.9,444
1345,1,20031019,20030915,1,1,2,3,4,1,3,467000,455500,-11500,34,1820,3,2.5,1977,8150,0.0235,10704,9098,0,231.7,493.1
1346,1,20030608,20030427,1,1,1,1,1,1,3,468000,470000,2000,42,1910,2,2,1989,6300,0.0265,12455,10587,0,228.2,475.7
1347,1,20030424,20030313,1,1,1,2,1,5,3,539000,541000,2000,42,2170,4,3.5,1998,7550,0.027,14607,12416,0,254.9,444.8
1348,1,20030406,20030222,1,1,1,1,1,1,3,614000,622500,8500,43,2520,4,3.5,1973,8200,0.023,14318,12170,0,262.1,462.4
1349,1,20030227,20030118,1,1,3,2,1,2,3,494500,498500,4000,40,1970,3,2.5,1987,6900,0.0465,23180,19703,0,225.4,480.1
1350,1,20030605,20030502,1,1,1,5,4,2,2,390500,405500,15000,34,1760,2,2,1961,6250,0.03,12165,10340,0,237.9,481.9
1351,1,20030506,20030325,1,1,2,2,1,1,2,364000,381500,17500,42,1830,3,2.5,1997,7800,0.0245,9347,7945,0,252.5,474.6
1352,1,20030806,20030620,1,1,3,3,5,5,3,460000,450500,-9500,47,2070,3,2.5,1963,10050,0.05,22525,19146,0,246,462.8
1353,1,20030924,20030822,1,1,2,2,1,4,3,523500,537500,14000,33,2210,3,2.5,1973,8650,0.0265,14244,12107,0,248,468.6
1354,1,20040616,20040507,1,1,1,4,1,2,2,378500,393500,15000,40,1550,2,2,1966,5250,0.0285,11215,9533,0,225.5,462.9
1355,1,20040108,20031116,1,1,2,2,1,6,3,572500,600500,28000,53,2220,4,3.5,1987,10400,0.0275,16514,14037,0,244.9,477.7
1356,1,20040420,20040314,1,1,1,2,3,4,3,570000,573000,3000,37,1890,3,2.5,1984,8050,0.0225,12893,10959,0,236.4,453.1
1357,1,20040214,20040106,1,1,1,1,1,2,3,661000,648000,-13000,39,2080,3,2.5,1974,7250,0.0235,15228,12944,0,229.8,466.5
1358,1,20040427,20040326,1,1,1,2,3,1,3,563000,543500,-19500,32,2190,3,2.5,1972,5800,0.0235,12772,10856,0,226.3,447.9
1359,1,20040702,20040522,1,1,1,2,1,1,2,288500,291500,3000,41,1500,3,2.5,1979,4350,0.025500000000000002,7433,6318,0,264.7,461.4
1360,1,20041102,20040911,1,1,1,4,2,5,3,525000,545500,20500,52,1890,4,3.5,1997,7300,0.0285,15547,13215,0,252.3,446.9
1361,1,20040328,20040224,1,1,1,4,3,5,3,627000,638500,11500,33,2200,4,3.5,1982,8350,0.0225,14366,12211,0,243.7,469.5
1362,1,20040903,20040722,1,1,2,8,2,1,1,229000,232500,3500,43,890,2,2,1962,4100,0.029,6743,5732,0,265,459.1
1363,1,20040402,20040203,3,1,2,6,4,5,3,535000,527500,-7500,59,1630,3,2.5,1981,5250,0.023,12133,10313,0,459,403.7
1364,1,20040327,20040214,5,1,1,8,2,5,3,471500,480000,8500,42,1870,3,2.5,1982,5250,0.025500000000000002,12240,10404,0,524.5,446.6
1365,1,20040423,20040303,1,1,1,3,1,1,2,397500,411000,13500,51,1860,4,3.5,1980,5450,0.023,9453,8035,0,254.9,509.3
1366,1,20040413,20040302,1,1,2,1,1,5,3,499000,513000,14000,42,1810,3,2.5,2002,6550,0.0235,12056,10248,6250,247.2,457.1
1367,1,20040413,20040223,1,1,2,3,2,5,3,526500,528500,2000,50,1830,3,2.5,2002,5650,0.0245,12948,11006,8250,255.8,437.9
1368,1,20041106,20041006,1,1,3,6,1,2,3,554500,576000,21500,31,2070,4,3.5,1955,6800,0.0445,25632,21787,0,250.6,435.3
1369,1,20040712,20040608,1,1,1,4,2,1,2,397000,402000,5000,34,1630,2,2,1993,4200,0.025500000000000002,10251,8713,0,251.7,460.7
1370,1,20040119,20031216,1,1,2,5,1,1,3,519000,515000,-4000,34,2150,4,3.5,1959,10500,0.025,12875,10944,0,251.8,483.8
1371,1,20041012,20040831,1,1,1,4,1,1,2,405500,399000,-6500,42,1600,3,2.5,1966,5650,0.023,9177,7800,0,247.7,493.9
1372,1,20040813,20040706,5,1,1,9,1,3,3,520500,532000,11500,38,2210,4,3.5,2001,9750,0.0245,13034,11079,0,519.9,435.6
1373,1,20040621,20040509,1,1,2,2,1,2,2,450000,449500,-500,43,1690,3,2.5,1955,6450,0.029500000000000002,13260,11271,0,242.9,453.4
1374,1,20040713,20040527,5,1,1,2,2,2,2,428500,429000,500,47,1860,2,2,1970,8850,0.029,12441,10575,0,523.7,433.8
1375,1,20041119,20040913,1,1,1,2,1,6,3,499000,494000,-5000,67,1930,3,2.5,1967,8200,0.0285,14079,11967,0,240.4,445.2
1376,1,20040206,20031217,1,1,1,1,1,1,3,468000,465000,-3000,51,1650,3,2.5,1985,6100,0.0245,11393,9684,0,236.7,474.9
1377,1,20040409,20040227,1,1,3,2,5,1,2,375000,386500,11500,42,1800,3,2.5,1983,4500,0.0495,19132,16262,0,237.7,468.1
1378,1,20040529,20040408,1,1,3,3,2,1,3,627500,645000,17500,51,2190,4,3.5,1957,9850,0.05,32250,27413,0,235.6,450.7
1379,1,20040427,20040322,1,1,3,5,2,4,3,441000,453500,12500,36,1650,3,2.5,1963,7750,0.0455,20634,17539,0,254.6,464.3
1380,1,20040620,20040518,1,1,1,4,1,5,2,449000,443500,-5500,33,1580,4,3.5,1996,3850,0.023,10201,8671,0,253,457.3
1381,1,20040411,20040223,1,1,1,5,4,1,2,407000,411000,4000,48,1540,2,2,1957,6450,0.024,9864,8384,0,259.1,453
1382,1,20041026,20040907,1,1,2,3,1,5,3,505000,498500,-6500,49,2050,3,2.5,1956,6500,0.028,13958,11864,0,236.5,463.4
1383,1,20041019,20040903,1,1,1,5,4,4,3,546500,545000,-1500,46,2030,2,2,1965,8250,0.022,11990,10192,0,245.4,433.9
1384,1,20040410,20040303,1,1,1,3,1,5,3,464500,471000,6500,38,1670,4,3.5,1960,7200,0.025500000000000002,12011,10209,0,237.1,465.8
1385,1,20040729,20040623,1,1,1,3,1,5,2,262000,266000,4000,36,1190,3,2.5,2000,4800,0.028,7448,6331,0,247.4,451.3
1386,1,20040627,20040523,1,1,1,2,4,5,3,534000,550000,16000,35,2230,3,2.5,1955,9300,0.0225,12375,10519,0,258.3,442.6
1387,1,20040420,20040311,1,1,2,3,1,1,3,604500,598500,-6000,40,2240,4,3.5,2002,10350,0.023,13766,11701,0,247,473.2
1388,1,20040816,20040708,1,1,2,1,1,2,3,627500,630000,2500,39,2140,3,2.5,1980,7100,0.03,18900,16065,0,253.9,453.9
1389,1,20040325,20040116,1,1,1,4,1,2,3,452500,474000,21500,69,1870,3,2.5,1981,7700,0.0235,11139,9468,0,251.8,452.7
1390,1,20040624,20040503,1,1,1,3,1,2,2,433000,439500,6500,52,1710,3,2.5,1986,5400,0.029500000000000002,12965,11020,0,252.6,476.9
1391,1,20040602,20040420,1,1,3,1,2,5,3,640500,635000,-5500,43,2290,3,2.5,2003,6200,0.0465,29528,25099,0,265.4,449.9
1392,1,20040331,20040226,1,1,2,3,1,1,2,376000,374500,-1500,34,1520,2,2,1996,6800,0.024,8988,7640,0,240.1,490.1
1393,1,20040815,20040712,1,1,1,1,1,3,3,491500,484500,-7000,34,1820,2,2,1997,8950,0.0235,11386,9678,0,274.2,471.1
1394,1,20040126,20031216,1,1,2,6,1,5,3,512500,519500,7000,41,1910,3,2.5,1982,9550,0.0225,11689,9936,0,265.4,470.6
1395,1,20040827,20040720,1,1,2,4,1,3,3,483500,453500,-30000,38,1830,2,2,1993,8900,0.027,12245,10408,0,235.3,453
1396,1,20040906,20040728,1,1,3,1,3,2,3,619000,616500,-2500,40,1920,3,2.5,1962,9200,0.049,30209,25678,0,243.1,498.3
1397,1,20040329,20040216,1,1,1,2,1,3,2,431500,427500,-4000,42,1520,3,2.5,1979,4650,0.03,12825,10901,0,251.8,459.6
1398,1,20040622,20040520,1,1,1,2,1,1,3,574000,590500,16500,33,2090,4,3.5,1981,7450,0.0235,13877,11795,0,257.6,453
1399,1,20040403,20040301,1,1,2,2,1,2,2,432500,423000,-9500,33,1720,3,2.5,1968,8200,0.023,9729,8270,0,277.4,466.6
1400,1,20040710,20040515,1,1,1,4,1,2,3,550500,518500,-32000,56,1900,3,2.5,1978,9050,0.027,14000,11900,0,244.9,459.2
1401,1,20040528,20040409,2,1,1,2,2,5,4,760000,755500,-4500,49,2090,4,3.5,2004,6500,0.022,16621,14128,0,225.9,413.2
1402,1,20040502,20040331,1,1,2,2,1,5,2,372000,381000,9000,32,1720,3,2.5,1955,4900,0.0285,10859,9230,0,284.1,472.7
1403,1,20040528,20040408,1,1,1,2,1,6,3,599500,613000,13500,50,1950,3,2.5,1959,8400,0.029,17777,15110,0,257.2,455.2
1404,1,20040601,20040426,1,1,2,4,1,5,2,398500,397500,-1000,36,1540,2,2,1969,4650,0.023,9143,7772,0,265.8,456.8
1405,1,20040508,20040326,1,1,1,4,1,2,2,408000,410000,2000,43,1450,2,2,1963,6950,0.029,11890,10107,0,222.9,442
1406,1,20041229,20041115,1,1,1,2,4,2,2,432000,426000,-6000,44,1820,3,2.5,1989,6500,0.03,12780,10863,6500,245.4,478.8
1407,1,20040915,20040730,1,1,1,4,1,3,3,437500,452000,14500,47,1950,3,2.5,1964,5650,0.0235,10622,9029,0,264.9,476.4
1408,1,20040630,20040518,1,1,2,2,1,2,2,432000,438000,6000,43,1700,2,2,1984,6100,0.023,10074,8563,0,225.9,484.8
1409,1,20041026,20040925,1,1,1,2,1,5,2,383000,384500,1500,31,1280,2,2,1968,5350,0.029500000000000002,11343,9642,0,238.4,470.4
1410,1,20040227,20040104,1,1,1,2,1,5,4,729500,734000,4500,54,2580,4,3.5,1968,9550,0.0275,20185,17157,0,254.3,439
1411,1,20040127,20031227,1,1,1,4,3,5,3,546000,536000,-10000,31,1950,2,2,1963,6600,0.0265,14204,12073,0,257.9,482.9
1412,1,20040215,20040101,3,1,1,1,1,4,3,508500,514000,5500,45,1960,3,2.5,1991,5250,0.024,12336,10486,0,484.4,421.6
1413,1,20040928,20040817,1,1,1,2,3,3,2,347500,354500,7000,42,1150,2,2,1991,2800,0.0235,8331,7081,0,229.5,461.9
1414,1,20040515,20040327,1,1,3,1,1,5,3,485000,490500,5500,49,1580,2,2,1955,5200,0.043500000000000004,21337,18136,8500,246.3,470.8
1415,1,20041019,20040911,1,1,1,9,3,5,3,518000,508500,-9500,38,2210,4,3.5,1987,9150,0.029500000000000002,15001,12751,0,257.7,479.5
1416,1,20040820,20040623,1,1,2,3,1,6,2,426000,429000,3000,58,1750,2,2,1986,5850,0.0285,12227,10393,0,258.3,462.2
1417,1,20040604,20040502,1,1,1,3,2,5,3,555500,558000,2500,33,2000,3,2.5,1973,9850,0.028,15624,13280,0,266.7,456.9
1418,1,20040327,20040224,1,1,1,5,1,1,2,388500,393000,4500,32,1650,3,2.5,1985,4300,0.0245,9629,8185,0,235.2,464.5
1419,1,20040302,20040122,1,1,1,1,1,5,3,560000,566000,6000,40,2000,3,2.5,2003,8150,0.03,16980,14433,0,241.4,483.2
1420,1,20040720,20040611,1,1,2,9,1,4,3,490000,497500,7500,39,1650,2,2,1969,4800,0.026000000000000002,12935,10995,0,238.3,455.5
1421,1,20041121,20041019,1,1,2,4,3,2,3,507500,510500,3000,33,2020,4,3.5,1970,8400,0.0275,14039,11933,0,238.5,484.2
1422,1,20040701,20040528,1,1,2,2,4,2,3,519000,517000,-2000,34,2070,3,2.5,1999,6900,0.0225,11633,9888,0,245.8,485.8
1423,1,20040914,20040804,1,1,2,5,4,5,3,565500,562000,-3500,41,1770,3,2.5,1969,7550,0.0275,15455,13137,0,221.6,485.7
1424,1,20041122,20041020,2,1,2,5,1,1,4,750000,743500,-6500,33,2150,3,2.5,2002,7000,0.026000000000000002,19331,16431,0,237.4,414.4
1425,1,20040206,20040102,1,1,2,4,4,1,3,468500,472500,4000,35,1760,2,2,2003,6050,0.029,13703,11648,0,276,451.6
1426,1,20040123,20031218,1,1,2,9,1,5,2,397500,401000,3500,36,1640,3,2.5,1980,4800,0.028,11228,9544,0,237.3,457.7
1427,1,20040726,20040604,1,1,2,2,2,2,3,491500,487500,-4000,52,1560,3,2.5,1967,3750,0.0285,13894,11810,5500,234.2,469.1
1428,1,20040808,20040621,1,1,2,2,5,5,3,567000,569500,2500,48,1960,3,2.5,1962,5950,0.023,13099,11134,0,219.9,454.5
1429,1,20040405,20040229,1,1,2,1,1,5,3,537500,524500,-13000,36,2230,3,2.5,2002,9350,0.027,14162,12038,2750,231.8,458.6
1430,1,20040624,20040509,1,1,1,2,1,1,2,424500,446000,21500,46,1500,3,2.5,1986,7350,0.026000000000000002,11596,9857,0,243.5,456.9
1431,1,20040724,20040612,1,1,2,6,2,2,3,633500,639000,5500,42,2070,4,3.5,1984,7950,0.025,15975,13579,0,251.6,458.4
1432,1,20040413,20040311,1,1,1,2,1,4,3,559500,568500,9000,33,2340,4,3.5,1962,9150,0.025,14213,12081,0,256.6,456.4
1433,1,20040604,20040502,1,1,1,2,1,1,4,664500,678500,14000,33,2100,4,3.5,1976,6200,0.029500000000000002,20016,17014,0,230.2,462
1434,1,20040602,20040420,2,1,1,6,1,1,4,745500,749500,4000,43,2510,4,3.5,2004,6050,0.0275,20611,17519,0,235.7,410.4
1435,1,20040621,20040504,1,1,1,2,2,1,3,508000,503500,-4500,48,1760,3,2.5,1969,7400,0.0285,14350,12198,0,252.4,467.7
1436,1,20040314,20040208,1,1,2,3,1,1,3,536000,531000,-5000,35,1790,3,2.5,1961,4900,0.0245,13010,11059,0,245.3,481.1
1437,1,20040316,20040130,1,1,1,2,2,2,3,548000,549000,1000,46,2230,3,2.5,1968,10050,0.0225,12353,10500,0,259.4,460
1438,1,20040801,20040628,3,1,1,2,2,4,3,534500,521000,-13500,34,2050,4,3.5,1972,9400,0.027,14067,11957,0,452.1,402.9
1439,1,20040122,20031206,1,1,2,2,3,4,3,603000,610000,7000,47,2050,3,2.5,1977,8350,0.025,15250,12963,0,242.2,478.7
1440,1,20041020,20040903,1,1,2,2,3,1,3,521500,519000,-2500,47,1880,3,2.5,1971,8750,0.028,14532,12352,9250,246.9,453.6
1441,1,20040630,20040519,1,1,2,5,1,3,3,633000,631500,-1500,42,1860,3,2.5,2000,8850,0.028,17682,15030,5250,232.5,463.2
1442,1,20040609,20040429,1,1,2,2,3,1,3,625000,635500,10500,41,2080,3,2.5,1987,5250,0.027,17159,14585,0,264.7,447.6
1443,1,20041205,20041021,1,1,2,5,3,4,3,588500,582500,-6000,45,2070,4,3.5,1965,7450,0.0235,13689,11636,9000,244.7,473
1444,1,20041012,20040906,1,1,2,2,2,4,3,455500,468000,12500,36,1640,2,2,1993,3950,0.026000000000000002,12168,10343,0,245.3,455.8
1445,1,20040301,20040118,3,1,2,2,2,3,3,595500,620500,25000,43,2120,4,3.5,1981,7700,0.029,17995,15296,0,469.7,396.6
1446,1,20040822,20040620,1,1,2,1,1,3,3,489000,482000,-7000,63,1530,3,2.5,1974,6800,0.0285,13737,11676,0,255,480.5
1447,1,20041004,20040901,1,1,3,2,3,2,3,533000,535000,2000,33,1940,3,2.5,1987,9000,0.049,26215,22283,0,253.1,485
1448,1,20040331,20040206,2,1,1,3,1,5,3,527000,534500,7500,54,1480,2,2,2004,3950,0.0225,12026,10222,0,244.8,414
1449,1,20040721,20040603,1,1,1,2,1,2,2,417500,411000,-6500,48,1620,2,2,1999,6700,0.025500000000000002,10481,8909,0,238.2,447.4
1450,1,20040219,20040101,2,1,1,6,1,5,4,713000,691500,-21500,49,2340,4,3.5,2004,9100,0.022,15213,12931,0,243.1,404.3
1451,1,20040427,20040321,1,1,2,3,2,1,2,384500,369500,-15000,37,1340,2,2,2003,5900,0.024,8868,7538,0,240.9,469.4
1452,1,20040430,20040322,1,1,1,1,1,1,3,463500,467500,4000,39,2280,4,3.5,1966,9850,0.0245,11454,9736,0,259.5,438.1
1453,1,20040505,20040227,1,1,1,2,4,2,4,667500,658500,-9000,68,2390,4,3.5,1999,11400,0.0265,17450,14833,0,272.5,445.7
1454,1,20040603,20040414,1,1,1,2,1,4,2,435000,449000,14000,50,1670,3,2.5,1994,5950,0.025500000000000002,11450,9733,0,244.1,461.5
1455,1,20040713,20040527,1,1,2,3,2,5,2,350000,350000,0,47,1350,2,2,1972,3600,0.026000000000000002,9100,7735,0,261.8,454.3
1456,1,20040525,20040410,1,1,1,2,1,5,3,482000,475500,-6500,45,1650,3,2.5,1971,5500,0.025500000000000002,12125,10306,0,270.2,490.4
1457,1,20040731,20040622,1,1,2,1,3,2,2,439500,439000,-500,39,1780,3,2.5,2002,8650,0.024,10536,8956,0,246,460.4
1458,1,20040222,20031231,1,1,1,9,1,5,3,613000,625000,12000,53,2370,3,2.5,1984,7600,0.024,15000,12750,0,269.8,443.2
1459,1,20040617,20040425,1,1,1,6,1,4,3,554500,559000,4500,53,1630,3,2.5,2000,5400,0.0245,13696,11642,0,259.9,465.7
1460,1,20041116,20041014,1,1,1,2,5,1,4,683500,665500,-18000,33,2330,4,3.5,1977,9700,0.0235,15639,13293,0,223.2,462.8
1461,1,20040410,20040217,1,1,1,2,3,4,3,547500,548000,500,53,2130,3,2.5,1971,8400,0.029500000000000002,16166,13741,7000,220.4,455.7
1462,1,20040112,20031121,1,1,1,1,1,4,4,633500,651000,17500,52,1860,4,3.5,1976,5400,0.026000000000000002,16926,14387,0,233.3,473.6
1463,1,20040617,20040511,1,1,1,2,1,5,3,470500,467000,-3500,37,1980,2,2,1973,4900,0.0245,11442,9726,0,232.8,465.5
1464,1,20040209,20031226,1,1,2,3,2,5,2,408000,415500,7500,45,1690,3,2.5,1976,4850,0.025500000000000002,10595,9006,6000,237.5,458.9
1465,1,20040729,20040622,3,1,2,2,3,5,3,568500,600000,31500,37,1990,3,2.5,2001,7450,0.026000000000000002,15600,13260,0,467.8,401.7
1466,1,20040603,20040502,1,1,1,1,1,3,3,562500,576500,14000,32,1870,3,2.5,1995,8450,0.0235,13548,11516,0,250.3,459.5
1467,1,20050922,20050830,1,1,2,7,1,1,4,755500,751000,-4500,23,2580,4,3.5,1958,7550,0.024,18024,15320,0,268.5,473.1
1468,1,20050228,20050202,1,1,2,3,6,4,3,484000,497000,13000,26,1680,3,2.5,1957,6800,0.026000000000000002,12922,10984,0,237.5,454.3
1469,1,20051107,20051014,1,1,1,3,1,3,3,636000,645000,9000,24,2160,3,2.5,1978,8800,0.025,16125,13706,0,252,459.6
1470,1,20050507,20050414,1,1,2,3,4,5,3,458000,467500,9500,23,1830,3,2.5,1964,6850,0.03,14025,11921,0,272.1,475.6
1471,1,20051015,20050913,1,1,1,3,1,5,3,532500,549000,16500,32,2120,4,3.5,1984,6550,0.0285,15647,13300,0,261.5,471.6
1472,1,20050531,20050504,3,1,1,2,2,1,3,536500,528500,-8000,27,1890,3,2.5,1981,5800,0.025,13213,11231,0,468.5,408.6
1473,1,20050710,20050615,1,1,1,5,1,2,3,538500,543500,5000,25,2100,4,3.5,1975,10400,0.023,12501,10626,0,239.4,461.3
1474,1,20050904,20050810,1,1,2,3,2,1,3,515000,516500,1500,25,1790,3,2.5,1996,7100,0.025500000000000002,13171,11195,8250,261.2,449.7
1475,1,20050331,20050304,5,1,2,5,1,2,3,504000,508000,4000,27,2180,3,2.5,1956,6450,0.0225,11430,9716,0,523,446.4
1476,1,20050411,20050316,1,1,1,1,1,5,3,636500,621500,-15000,26,1990,3,2.5,1993,5900,0.028,17402,14792,0,240.9,457.9
1477,1,20050703,20050611,1,1,1,9,1,3,3,604000,600500,-3500,22,1980,3,2.5,1967,5850,0.0235,14112,11995,0,268.4,461.6
1478,1,20050615,20050521,1,1,2,2,1,5,3,600500,614500,14000,25,2130,3,2.5,1981,8050,0.0265,16284,13841,0,261.7,465.8
1479,1,20050825,20050802,1,1,1,2,1,5,3,506000,507500,1500,23,1720,2,2,1989,4600,0.029500000000000002,14971,12725,0,241.3,456.8
1480,1,20050211,20050118,1,1,1,2,1,2,1,234500,239000,4500,24,1040,3,2.5,1962,2950,0.0235,5617,4774,0,240.3,470.5
1481,1,20050406,20050312,1,1,3,9,1,5,4,656500,661000,4500,25,2310,4,3.5,2004,9200,0.0465,30737,26126,0,252.4,467.7
1482,1,20050523,20050429,1,1,1,6,1,1,4,730500,737000,6500,24,2090,3,2.5,1964,8400,0.029500000000000002,21742,18481,10250,240.1,457.8
1483,1,20051216,20051125,1,1,2,1,6,1,3,446000,462500,16500,21,2010,3,2.5,1956,6850,0.0275,12719,10811,0,268.9,444.3
1484,1,20051025,20050913,1,1,1,3,6,4,2,358500,364500,6000,42,1260,2,2,1967,6000,0.0245,8930,7591,0,255,481.6
1485,1,20050719,20050626,1,1,3,2,1,6,3,527500,548500,21000,23,1800,3,2.5,1990,8150,0.044,24134,20514,0,248.1,443.3
1486,1,20050603,20050513,1,1,1,2,1,5,3,567000,591000,24000,21,2160,3,2.5,1975,5950,0.0235,13889,11806,0,274.2,467.6
1487,1,20050122,20041229,1,1,1,1,1,4,3,542000,557500,15500,24,2310,4,3.5,1964,8250,0.026000000000000002,14495,12321,0,220.5,430.4
1488,1,20050625,20050605,1,1,1,2,1,2,3,562500,593000,30500,20,1810,2,2,2002,8900,0.023,13639,11593,0,239.1,467
1489,1,20050708,20050529,1,1,2,3,1,5,4,803000,806500,3500,40,2480,4,3.5,1980,11400,0.026000000000000002,20969,17824,0,252.1,457.3
1490,1,20050514,20050416,3,1,1,1,1,6,3,452500,461500,9000,28,1640,3,2.5,1957,7800,0.0265,12230,10396,0,467.8,410
1491,1,20050211,20050118,1,1,2,2,1,2,3,519500,529000,9500,24,1810,3,2.5,1982,8000,0.0265,14019,11916,0,224,439.8
1492,1,20050507,20050416,1,1,2,9,1,3,3,468000,470000,2000,21,1500,3,2.5,1984,4700,0.026000000000000002,12220,10387,0,246,480
1493,1,20051217,20051115,1,1,1,1,1,6,2,418500,436000,17500,32,1780,2,2,2000,7700,0.029500000000000002,12862,10933,0,257.4,496.7
1494,1,20050611,20050511,1,1,1,3,2,5,3,516000,532500,16500,31,2300,4,3.5,1996,7550,0.0265,14111,11994,0,242.8,467.2
1495,1,20050629,20050526,1,1,2,1,1,1,4,661500,685000,23500,34,2390,4,3.5,1986,8050,0.024,16440,13974,0,244.1,476.5
1496,1,20050618,20050511,1,1,2,2,1,4,3,536500,554000,17500,38,1930,3,2.5,1956,6000,0.0265,14681,12479,0,252.9,478.1
1497,1,20050528,20050508,1,1,1,2,1,4,3,513000,526000,13000,20,1660,3,2.5,2000,6250,0.0275,14465,12295,0,235.8,454.2
1498,1,20050209,20050107,1,1,2,3,1,2,2,365000,380000,15000,33,1250,2,2,1991,3250,0.027,10260,8721,3250,264.6,474
1499,1,20050612,20050512,1,1,1,3,4,2,3,607000,611500,4500,31,1930,3,2.5,2004,8500,0.029500000000000002,18039,15333,0,248.7,458.3
1500,1,20051102,20051006,1,1,2,6,1,2,3,447500,461500,14000,27,1680,2,2,1973,6600,0.023,10615,9023,6000,267.8,430.4
1501,1,20051106,20051007,1,1,1,2,2,2,3,564500,550500,-14000,30,1840,2,2,1999,7800,0.025500000000000002,14038,11932,0,268.4,446.6
1502,1,20050418,20050325,1,1,1,1,1,2,3,435000,451000,16000,24,1860,4,3.5,1959,7100,0.023,10373,8817,0,250.8,484.9
1503,1,20050724,20050629,1,1,1,2,1,1,4,635000,669000,34000,25,2220,4,3.5,1993,9700,0.026000000000000002,17394,14785,0,244.9,468.4
1504,1,20050818,20050729,1,1,2,2,1,1,3,558000,581000,23000,20,1990,3,2.5,1999,5550,0.025500000000000002,14816,12594,0,258.6,471.4
1505,1,20050119,20041227,1,1,3,2,2,1,4,664500,681500,17000,23,1860,3,2.5,1957,7950,0.046,31349,26647,0,256.6,501.3
1506,1,20050320,20050225,1,1,1,2,1,1,3,476000,475500,-500,23,1500,3,2.5,1960,5800,0.0235,11174,9498,0,275.7,443.5
1507,1,20050925,20050828,1,1,2,3,3,1,3,586500,593500,7000,28,1880,4,3.5,1965,5350,0.029,17212,14630,0,264.3,486.7
1508,1,20050729,20050708,1,1,2,9,1,5,2,370000,386500,16500,21,1580,3,2.5,2002,7400,0.028,10822,9199,4750,258.7,459.9
1509,1,20051128,20051105,3,1,1,1,2,1,3,545000,555500,10500,23,1820,3,2.5,1988,8600,0.023,12777,10860,0,489.5,412.2
1510,1,20050705,20050608,1,1,2,1,1,2,3,556500,564000,7500,27,2030,3,2.5,1956,5200,0.0285,16074,13663,0,260.4,475
1511,1,20050124,20041221,1,1,2,3,5,5,3,612000,625000,13000,34,2180,3,2.5,1974,5750,0.028,17500,14875,0,250.3,463
1512,1,20050625,20050603,3,1,1,1,1,5,2,325000,328000,3000,22,1590,3,2.5,2001,7750,0.026000000000000002,8528,7249,0,468.4,400.4
1513,1,20050629,20050602,1,1,1,3,1,3,4,731500,769000,37500,27,2420,4,3.5,1966,10200,0.029500000000000002,22686,19283,0,251.8,451.5
1514,1,20050405,20050312,1,1,2,1,1,5,3,429000,454500,25500,24,1620,3,2.5,1981,4700,0.0245,11135,9465,0,266.7,447.7
1515,1,20050419,20050326,5,1,2,2,3,5,3,446500,466500,20000,24,1520,2,2,1991,4700,0.022,10263,8724,0,522.8,440.6
1516,1,20050409,20050309,2,1,1,1,1,2,4,765500,786000,20500,31,2390,3,2.5,2005,9150,0.027,21222,18039,0,240.4,406.6
1517,1,20050415,20050308,1,1,1,1,1,5,2,338500,350500,12000,38,1390,2,2,1962,5900,0.025500000000000002,8938,7597,0,249.4,454.9
1518,1,20051013,20050918,1,1,1,2,1,5,3,440000,464500,24500,25,1670,2,2,1978,6300,0.026000000000000002,12077,10265,0,245,456.9
1519,1,20051106,20051016,1,1,2,3,5,2,3,506000,517500,11500,21,1540,2,2,1987,7650,0.029,15008,12757,0,258.1,433.4
1520,1,20051114,20051023,1,1,3,2,3,5,3,500000,499500,-500,22,1640,2,2,1980,4350,0.044,21978,18681,0,231.4,502.3
1521,1,20050330,20050304,1,1,1,3,1,3,4,748500,763000,14500,26,2410,4,3.5,1992,7150,0.0235,17931,15241,0,227.8,433.1
1522,1,20050415,20050323,1,1,2,9,1,5,3,534500,532500,-2000,23,1630,3,2.5,1984,8150,0.0265,14111,11994,0,268.1,461.6
1523,1,20051211,20051115,1,1,1,4,1,5,3,593000,607500,14500,26,2100,3,2.5,1973,10050,0.029,17618,14975,7750,277.3,454
1524,1,20050204,20050107,1,1,1,2,1,2,4,648500,679000,30500,28,2100,3,2.5,1988,8450,0.0275,18673,15872,0,238.6,465.8
1525,1,20051201,20051104,1,1,2,3,1,5,3,483000,480000,-3000,27,1670,3,2.5,1998,5650,0.0275,13200,11220,0,242,482.1
